antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
other vegetables,domestic eggs,0.1934926283680732,0.0634468734112862,0.0222674123029994,0.1150814503415659,1.8138238206879824,1.0,0.0099909100049133,1.0583495248802388,0.5563229229270719,0.0948873483535528,0.0551325658570514,0.2330214944015521
domestic eggs,other vegetables,0.0634468734112862,0.1934926283680732,0.0222674123029994,0.3509615384615384,1.8138238206879824,1.0,0.0099909100049133,1.2426187651810428,0.4790743051414107,0.0948873483535528,0.195247948911905,0.2330214944015521
tropical fruit,fruit/vegetable juice,0.1049313675648195,0.0722928317234367,0.0137264870360955,0.1308139534883721,1.809501030320872,1.0,0.0061407013382219,1.0673286484519655,0.4998068840168125,0.083955223880597,0.0630814590703791,0.1603436856049455
fruit/vegetable juice,tropical fruit,0.0722928317234367,0.1049313675648195,0.0137264870360955,0.189873417721519,1.8095010303208716,1.0,0.0061407013382219,1.104850343162176,0.4822227093380097,0.083955223880597,0.094900041269015,0.1603436856049455
other vegetables,citrus fruit,0.1934926283680732,0.0827656329435688,0.0288764616166751,0.1492380451918024,1.803140263466065,1.0,0.0128619217598768,1.078132798337485,0.5522726627034015,0.116728318947801,0.0724704771601127,0.2490661970430757
citrus fruit,other vegetables,0.0827656329435688,0.1934926283680732,0.0288764616166751,0.3488943488943489,1.8031402634660647,1.0,0.0128619217598768,1.238673585864884,0.485603232520051,0.116728318947801,0.1926848110660516,0.2490661970430757
other vegetables,"whole milk, soda",0.1934926283680732,0.0400610066090493,0.0139298423995932,0.071991592222806,1.7970490089119235,1.0,0.0061783329357375,1.0344076468986292,0.5499418414184803,0.0634259259259259,0.0332631405053805,0.2098536641317076
"whole milk, soda",other vegetables,0.0400610066090493,0.1934926283680732,0.0139298423995932,0.3477157360406091,1.7970490089119235,1.0,0.0061783329357375,1.236435425770347,0.4620420173849577,0.0634259259259259,0.1912234321683548,0.2098536641317076
other vegetables,pip fruit,0.1934926283680732,0.0756481952211489,0.026131164209456,0.1350499211770888,1.7852365252374574,1.0,0.0114937960848147,1.0686764790365453,0.5453764586534179,0.107531380753138,0.0642631145942875,0.2402400143519852
pip fruit,other vegetables,0.0756481952211489,0.1934926283680732,0.026131164209456,0.3454301075268817,1.7852365252374574,1.0,0.0114937960848147,1.2321180379756749,0.4758471092331878,0.107531380753138,0.18838944875528,0.2402400143519852
bottled water,fruit/vegetable juice,0.1105236400610066,0.0722928317234367,0.0142348754448398,0.1287948482060717,1.7815714938209786,1.0,0.0062448085324478,1.0648550073037215,0.4932090600300477,0.0844390832328106,0.060905012287014,0.1628503073660457
fruit/vegetable juice,bottled water,0.0722928317234367,0.1105236400610066,0.0142348754448398,0.1969057665260196,1.7815714938209783,1.0,0.0062448085324478,1.1075616320781512,0.4728839168284587,0.0844390832328106,0.0971157080227941,0.1628503073660457
frankfurter,rolls/buns,0.0589730554143365,0.1839349262836807,0.0192170818505338,0.3258620689655172,1.7716160576428202,1.0,0.0083698772501743,1.2105313113950515,0.4628386200509375,0.0859090909090909,0.1739164525636508,0.2151698404529078
rolls/buns,frankfurter,0.1839349262836807,0.0589730554143365,0.0192170818505338,0.1044776119402984,1.77161605764282,1.0,0.0083698772501743,1.0508134214539908,0.5337118650101454,0.0859090909090909,0.0483562737366651,0.2151698404529078
"rolls/buns, yogurt",whole milk,0.0343670564311133,0.2555160142348754,0.0155566853075749,0.4526627218934911,1.7715630202238302,1.0,0.0067753520273118,1.360192363181687,0.4510271905610372,0.0567086730911786,0.2648098702297849,0.2567730640903986
whole milk,"rolls/buns, yogurt",0.2555160142348754,0.0343670564311133,0.0155566853075749,0.060883406287306,1.7715630202238302,1.0,0.0067753520273118,1.028235418300259,0.5850048113573026,0.0567086730911786,0.0274600716895498,0.2567730640903986
sausage,rolls/buns,0.093950177935943,0.1839349262836807,0.0306049822064056,0.3257575757575758,1.7710479588589043,1.0,0.0133242631534193,1.210343704837687,0.4805061943299762,0.123766447368421,0.1737884073730074,0.2460739233127293
rolls/buns,sausage,0.1839349262836807,0.093950177935943,0.0306049822064056,0.1663902708678828,1.771047958858904,1.0,0.0133242631534193,1.086899289200185,0.5334899947264413,0.123766447368421,0.0799515558282602,0.2460739233127293
bottled beer,bottled water,0.080528723945094,0.1105236400610066,0.0157600406710727,0.1957070707070707,1.7707258881361918,1.0,0.0068597129711929,1.1059109530167706,0.4733805866594372,0.089907192575406,0.095768065889808,0.1691506834676108
bottled water,bottled beer,0.1105236400610066,0.080528723945094,0.0157600406710727,0.1425942962281508,1.7707258881361916,1.0,0.0068597129711929,1.0723876363430074,0.4893439237724383,0.089907192575406,0.0675013716027716,0.1691506834676108
other vegetables,tropical fruit,0.1934926283680732,0.1049313675648195,0.0358922216573462,0.1854965843405149,1.7677896385551983,1.0,0.0155887755489728,1.09891329517687,0.5385218407454868,0.1367157242447715,0.0900100996238742,0.2637754239532032
tropical fruit,other vegetables,0.1049313675648195,0.1934926283680732,0.0358922216573462,0.3420542635658914,1.7677896385551983,1.0,0.0155887755489728,1.2257961819206895,0.4852385823915939,0.1367157242447715,0.1842036916503457,0.2637754239532032
"citrus fruit, other vegetables",whole milk,0.0288764616166751,0.2555160142348754,0.0130147432638535,0.4507042253521126,1.7638981521440618,1.0,0.0056363448863543,1.3553426407518934,0.4459513401738037,0.0479580367178718,0.2621791937090996,0.2508196813191124
whole milk,"citrus fruit, other vegetables",0.2555160142348754,0.0288764616166751,0.0130147432638535,0.0509351372861122,1.7638981521440618,1.0,0.0056363448863543,1.0232425375083,0.581710086042065,0.0479580367178718,0.0227145927346784,0.2508196813191124
whipped/sour cream,whole milk,0.0716827656329435,0.2555160142348754,0.0322318251143873,0.449645390070922,1.759754242478121,1.0,0.0139157305505249,1.3527350772278683,0.4650768258004774,0.1092726645984143,0.2607569532023379,0.2878947205030296
whole milk,whipped/sour cream,0.2555160142348754,0.0716827656329435,0.0322318251143873,0.1261440509351372,1.7597542424781207,1.0,0.0139157305505249,1.062322955357201,0.5799168833048839,0.1092726645984143,0.0586666748025273,0.2878947205030296
other vegetables,"sausage, whole milk",0.1934926283680732,0.0298932384341637,0.0101677681748856,0.0525486074619022,1.7578760353326828,1.0,0.0043836468998257,1.023911906411418,0.5345663136661624,0.0476871721506914,0.0233534801789968,0.1963423309418354
"sausage, whole milk",other vegetables,0.0298932384341637,0.1934926283680732,0.0101677681748856,0.3401360544217687,1.7578760353326826,1.0,0.0043836468998257,1.2222328209267344,0.4444167278063095,0.0476871721506914,0.1818252767571981,0.1963423309418354
whole milk,root vegetables,0.2555160142348754,0.1089984748347737,0.0489069649211997,0.1914046955829685,1.75603095247994,1.0,0.021056109073738,1.1019128113879004,0.5782984779160687,0.1549613402061855,0.0924871825925477,0.3200493627168574
root vegetables,whole milk,0.1089984748347737,0.2555160142348754,0.0489069649211997,0.4486940298507462,1.7560309524799398,1.0,0.021056109073738,1.3504007322169431,0.4832022658109614,0.1549613402061855,0.2594790745127136,0.3200493627168574
brown bread,sausage,0.0648703609557702,0.093950177935943,0.0106761565836298,0.164576802507837,1.75174551154175,1.0,0.0045815746290664,1.0845399371048186,0.4589105142981407,0.0720658888126286,0.0779500451873613,0.1391065830721003
sausage,brown bread,0.093950177935943,0.0648703609557702,0.0106761565836298,0.1136363636363636,1.7517455115417495,1.0,0.0045815746290664,1.0550180543063106,0.4736393221860621,0.0720658888126286,0.0521489220793341,0.1391065830721003
whole milk,"rolls/buns, tropical fruit",0.2555160142348754,0.0246059989832231,0.0109811896288764,0.0429765220851571,1.7465871682128962,1.0,0.0046939628424158,1.0191954779855137,0.574162594717088,0.0408009066868152,0.018833951288181,0.2446287569103472
"rolls/buns, tropical fruit",whole milk,0.0246059989832231,0.2555160142348754,0.0109811896288764,0.4462809917355372,1.7465871682128962,1.0,0.0046939628424158,1.3445158548892548,0.4382381443259165,0.0408009066868152,0.2562378521877913,0.2446287569103472
margarine,yogurt,0.0585663446873411,0.1395017793594306,0.0142348754448398,0.2430555555555555,1.7423115079365077,1.0,0.006064766150378,1.136804988736165,0.4525542715196025,0.077433628318584,0.120341650583586,0.172548185941043
yogurt,margarine,0.1395017793594306,0.0585663446873411,0.0142348754448398,0.1020408163265306,1.7423115079365077,1.0,0.006064766150378,1.0484147525072791,0.4951199338296112,0.077433628318584,0.0461790072979186,0.172548185941043
other vegetables,margarine,0.1934926283680732,0.0585663446873411,0.019725470259278,0.1019442984760903,1.7406634991533836,1.0,0.0083933142918139,1.0483020749327032,0.5275914863972633,0.0849015317286652,0.0460764850969163,0.2193749270158229
margarine,other vegetables,0.0585663446873411,0.1934926283680732,0.019725470259278,0.3368055555555555,1.7406634991533834,1.0,0.0083933142918139,1.2160948849737954,0.4519770677290303,0.0849015317286652,0.1776957436824115,0.2193749270158229
whole milk,sugar,0.2555160142348754,0.033858668022369,0.0150482968988307,0.0588937524870672,1.739399566697617,1.0,0.0063968649984531,1.026601762054878,0.5709847036328872,0.0548554484803558,0.0259124453494323,0.2516690984657558
sugar,whole milk,0.033858668022369,0.2555160142348754,0.0150482968988307,0.4444444444444445,1.7393995666976168,1.0,0.0063968649984531,1.340071174377224,0.4399863186697537,0.0548554484803558,0.2537709793923943,0.2516690984657558
margarine,root vegetables,0.0585663446873411,0.1089984748347737,0.0110828673106253,0.1892361111111111,1.7361354037106138,1.0,0.0046992250630574,1.0989654785763818,0.4503854915277078,0.0708252111760883,0.0900533096859269,0.1454576077943615
root vegetables,margarine,0.1089984748347737,0.0585663446873411,0.0110828673106253,0.1016791044776119,1.7361354037106138,1.0,0.0046992250630574,1.0479926048755663,0.4758780401751736,0.0708252111760883,0.0457947934482464,0.1454576077943615
whole milk,hamburger meat,0.2555160142348754,0.0332486019318759,0.0147432638535841,0.0576999602069239,1.7354101181501451,1.0,0.0062477136090692,1.025948590939694,0.5692094679237818,0.0538033395176252,0.025292291610759,0.2505625183297617
hamburger meat,whole milk,0.0332486019318759,0.2555160142348754,0.0147432638535841,0.4434250764525994,1.7354101181501451,1.0,0.0062477136090692,1.3376168315670094,0.4383415780540524,0.0538033395176252,0.2524017518316463,0.2505625183297617
fruit/vegetable juice,citrus fruit,0.0722928317234367,0.0827656329435688,0.0103711235383833,0.1434599156118143,1.733327113073949,1.0,0.0043877615635101,1.0708598275486414,0.4560435309590738,0.0716795502459592,0.0661709644210391,0.1343835204594698
citrus fruit,fruit/vegetable juice,0.0827656329435688,0.0722928317234367,0.0103711235383833,0.1253071253071253,1.7333271130739487,1.0,0.0043877615635101,1.060609037889217,0.4612505461113612,0.0716795502459592,0.0571455038793925,0.1343835204594698
"yogurt, rolls/buns",other vegetables,0.0343670564311133,0.1934926283680732,0.0114895780376207,0.334319526627219,1.7278153149651596,1.0,0.0048398059594907,1.2115532960515167,0.4362262512335056,0.0531015037593984,0.1746132809352872,0.1968497265295842
other vegetables,"yogurt, rolls/buns",0.1934926283680732,0.0343670564311133,0.0114895780376207,0.0593799264319495,1.7278153149651594,1.0,0.0048398059594907,1.026591894755079,0.5222945925320982,0.0531015037593984,0.0259030827059307,0.1968497265295842
whole milk,ham,0.2555160142348754,0.0260294865277071,0.0114895780376207,0.0449661758853959,1.7275091399721447,1.0,0.0048386273874806,1.0198282918149466,0.5656694698725867,0.0425451807228915,0.0194427748024709,0.2431862129426979
ham,whole milk,0.0260294865277071,0.2555160142348754,0.0114895780376207,0.44140625,1.7275091399721447,1.0,0.0048386273874806,1.332782519971132,0.4323866644124731,0.0425451807228915,0.2496900394359464,0.2431862129426979
whole milk,sliced cheese,0.2555160142348754,0.0245043213014743,0.0107778342653787,0.0421806605650616,1.7213560027277242,1.0,0.0045165877548952,1.018454773813625,0.5628900753995453,0.0400302114803625,0.0181203665475694,0.2410073427306636
sliced cheese,whole milk,0.0245043213014743,0.2555160142348754,0.0107778342653787,0.4398340248962655,1.7213560027277242,1.0,0.0045165877548952,1.3290417819955187,0.4295894446607745,0.0400302114803625,0.2475782074371443,0.2410073427306636
tropical fruit,domestic eggs,0.1049313675648195,0.0634468734112862,0.0113879003558718,0.1085271317829457,1.7105197773802423,1.0,0.0047303331611136,1.0505682898256006,0.4640788043037276,0.0725388601036269,0.0481342244148595,0.1440071556350626
domestic eggs,tropical fruit,0.0634468734112862,0.1049313675648195,0.0113879003558718,0.1794871794871795,1.7105197773802423,1.0,0.0047303331611136,1.0908648957803762,0.4435224963940629,0.0725388601036269,0.0832961956442588,0.1440071556350626
yogurt,pip fruit,0.1395017793594306,0.0756481952211489,0.0179969496695475,0.1290087463556851,1.70537771560237,1.0,0.0074438918308676,1.0612641641477687,0.4806746015056566,0.0912841670964414,0.0577275349695482,0.1834559860810683
pip fruit,yogurt,0.0756481952211489,0.1395017793594306,0.0179969496695475,0.2379032258064516,1.7053777156023695,1.0,0.0074438918308676,1.129119358300853,0.4474699320803401,0.0912841670964414,0.1143540382614263,0.1834559860810683
"bottled water, other vegetables",whole milk,0.0248093543467208,0.2555160142348754,0.0107778342653787,0.4344262295081967,1.7001917895794327,1.0,0.0044386469269639,1.316334003816597,0.4223082567580062,0.0399849113542059,0.2403143904961915,0.2383034450366292
whole milk,"bottled water, other vegetables",0.2555160142348754,0.0248093543467208,0.0107778342653787,0.0421806605650616,1.7001917895794327,1.0,0.0044386469269639,1.0181363076554593,0.5531765215195353,0.0399849113542059,0.0178132412321323,0.2383034450366292
yogurt,root vegetables,0.1395017793594306,0.1089984748347737,0.0258261311642094,0.1851311953352769,1.698475098994822,1.0,0.0106206499772943,1.0934294208646604,0.4779052122206809,0.1159817351598173,0.0854462291592433,0.2110357469213698
root vegetables,yogurt,0.1089984748347737,0.1395017793594306,0.0258261311642094,0.2369402985074627,1.698475098994822,1.0,0.0106206499772943,1.1276944896414307,0.4615441984507157,0.1159817351598173,0.1132350036418404,0.2110357469213698
sausage,shopping bags,0.093950177935943,0.0985256736146415,0.0156583629893238,0.1666666666666666,1.6916064671482631,1.0,0.0064018584219696,1.08176919166243,0.4512400403995063,0.0885566417481311,0.0755883901045191,0.162796697626419
shopping bags,sausage,0.0985256736146415,0.093950177935943,0.0156583629893238,0.1589267285861713,1.6916064671482631,1.0,0.0064018584219696,1.0772543283191056,0.4535303406271149,0.0885566417481311,0.0717141034277853,0.162796697626419
other vegetables,white bread,0.1934926283680732,0.0420945602440264,0.0137264870360955,0.070940620073568,1.685268112134159,1.0,0.0055814999344807,1.031048671864037,0.5041771726340561,0.0618698441796516,0.0301136820320074,0.1985137882976536
white bread,other vegetables,0.0420945602440264,0.1934926283680732,0.0137264870360955,0.3260869565217391,1.6852681121341588,1.0,0.0055814999344807,1.196752874034472,0.4244913844956304,0.0618698441796516,0.1644055997719748,0.1985137882976536
napkins,yogurt,0.0523640061006609,0.1395017793594306,0.0123029994916115,0.2349514563106796,1.684218347533188,1.0,0.0049981274661813,1.124762902613942,0.428701273365729,0.0685164212910532,0.1109237354148096,0.1615719380678762
yogurt,napkins,0.1395017793594306,0.0523640061006609,0.0123029994916115,0.0881924198250728,1.6842183475331878,1.0,0.0049981274661813,1.0392938318384437,0.4721134193274955,0.0685164212910532,0.0378082026802137,0.1615719380678762
whole milk,cream cheese ,0.2555160142348754,0.0372140315200813,0.0158617183528215,0.0620771985674492,1.6681126992100097,1.0,0.0063529373451993,1.026508756381008,0.5379835269892632,0.0572897539478516,0.0258241892397152,0.2441533533820853
cream cheese ,whole milk,0.0372140315200813,0.2555160142348754,0.0158617183528215,0.4262295081967213,1.6681126992100097,1.0,0.0063529373451993,1.2975292323335028,0.4160012023038742,0.0572897539478516,0.2293044541265712,0.2441533533820853
curd,other vegetables,0.0532791052364006,0.1934926283680732,0.0171835282155566,0.3225190839694656,1.6668287918232765,1.0,0.0068744141062663,1.1904503175637453,0.4225726521852692,0.074844995571302,0.1599817436762096,0.2056631152900402
other vegetables,curd,0.1934926283680732,0.0532791052364006,0.0171835282155566,0.0888071466106148,1.6668287918232765,1.0,0.0068744141062663,1.0389906936188753,0.4960380691499043,0.074844995571302,0.0375274714762535,0.2056631152900402
"other vegetables, soda",whole milk,0.0327402135231316,0.2555160142348754,0.0139298423995932,0.4254658385093167,1.6651239640824234,1.0,0.0055641935349639,1.295804559007406,0.4129646637985207,0.0507783543365455,0.2282786836573518,0.2399911763179293
whole milk,"other vegetables, soda",0.2555160142348754,0.0327402135231316,0.0139298423995932,0.0545165141265419,1.6651239640824231,1.0,0.0055641935349639,1.023031920629785,0.5365382199829729,0.0507783543365455,0.0225133939277347,0.2399911763179293
frozen vegetables,whole milk,0.0480935434672089,0.2555160142348754,0.02043721403152,0.4249471458773784,1.6630939831691272,1.0,0.0081485434943471,1.2946357546577347,0.418855306887906,0.0721723518850987,0.2275819693668419,0.2524656143234882
whole milk,frozen vegetables,0.2555160142348754,0.0480935434672089,0.02043721403152,0.079984082769598,1.6630939831691272,1.0,0.0081485434943471,1.0346630299597337,0.5355535896045583,0.0721723518850987,0.0335017575346076,0.2524656143234882
other vegetables,sugar,0.1934926283680732,0.033858668022369,0.0107778342653787,0.0557015239096163,1.6451185815347666,1.0,0.0042264315966885,1.0231313048154878,0.4862213246558008,0.0497652582159624,0.0226083443118372,0.1870099211139673
sugar,other vegetables,0.033858668022369,0.1934926283680732,0.0107778342653787,0.3183183183183183,1.6451185815347664,1.0,0.0042264315966885,1.183114338120844,0.4058837662776059,0.0497652582159624,0.1547731543949395,0.1870099211139673
"rolls/buns, other vegetables",whole milk,0.0426029486527707,0.2555160142348754,0.0178952719877986,0.4200477326968974,1.643919399551924,1.0,0.0070095363533896,1.2836987244262847,0.4091277178110758,0.0638606676342525,0.2210010176282416,0.2450417732326508
whole milk,"rolls/buns, other vegetables",0.2555160142348754,0.0426029486527707,0.0178952719877986,0.0700358137684042,1.643919399551924,1.0,0.0070095363533896,1.0294988404088947,0.5261331044672344,0.0638606676342525,0.0286535926521087,0.2450417732326508
other vegetables,"whole milk, pastry",0.1934926283680732,0.0332486019318759,0.010574478901881,0.0546505517603783,1.6436947295514406,1.0,0.0041411195245185,1.0226391942877378,0.4855684374878777,0.0489181561618062,0.0221380076318175,0.1863466826080179
"whole milk, pastry",other vegetables,0.0332486019318759,0.1934926283680732,0.010574478901881,0.3180428134556575,1.6436947295514406,1.0,0.0041411195245185,1.182636370061166,0.4050829665706611,0.0489181561618062,0.1544315519839121,0.1863466826080179
other vegetables,"rolls/buns, whole milk",0.1934926283680732,0.0566344687341128,0.0178952719877986,0.0924855491329479,1.6330258091966667,1.0,0.0069369197762057,1.0395046936878884,0.4806401285930408,0.0770577933450087,0.0380033817334062,0.2042320025736553
"rolls/buns, whole milk",other vegetables,0.0566344687341128,0.1934926283680732,0.0178952719877986,0.3159784560143626,1.6330258091966663,1.0,0.0069369197762057,1.1790672073464126,0.4109115649924552,0.0770577933450087,0.1518719257313737,0.2042320025736553
butter milk,whole milk,0.0279613624809354,0.2555160142348754,0.0115912557193695,0.4145454545454545,1.622385414028868,1.0,0.0044466798256643,1.271634137176455,0.3946588490053586,0.0426327599102468,0.2136102902833304,0.2299547805954491
whole milk,butter milk,0.2555160142348754,0.0279613624809354,0.0115912557193695,0.0453641066454436,1.622385414028868,1.0,0.0044466798256643,1.018229719085206,0.5152879809466304,0.0426327599102468,0.0179033461148471,0.2299547805954491
other vegetables,"bottled water, whole milk",0.1934926283680732,0.0343670564311133,0.0107778342653787,0.0557015239096163,1.620782507843424,1.0,0.0041280621872487,1.0225929279975463,0.4749046137451356,0.0496487119437939,0.0220937651522667,0.1846554956826188
"bottled water, whole milk",other vegetables,0.0343670564311133,0.1934926283680732,0.0107778342653787,0.3136094674556213,1.6207825078434237,1.0,0.0041280621872487,1.174997808670652,0.3966456140072039,0.0496487119437939,0.1489345830088294,0.1846554956826188
yogurt,domestic eggs,0.1395017793594306,0.0634468734112862,0.0143365531265887,0.1027696793002915,1.619775313971742,1.0,0.0054856013909217,1.043826880324708,0.4446614927054185,0.076010781671159,0.0419867328105924,0.1643656088809149
domestic eggs,yogurt,0.0634468734112862,0.1395017793594306,0.0143365531265887,0.2259615384615384,1.619775313971742,1.0,0.0054856013909217,1.111699564554276,0.4085517547243465,0.076010781671159,0.1004763949863205,0.1643656088809149
margarine,whole milk,0.0585663446873411,0.2555160142348754,0.0241992882562277,0.4131944444444444,1.6170980346641903,1.0,0.0092346492934124,1.2687064372802122,0.4053480556279104,0.0834794808839003,0.2117955969832164,0.2539509826679046
whole milk,margarine,0.2555160142348754,0.0585663446873411,0.0241992882562277,0.0947075208913648,1.6170980346641903,1.0,0.0092346492934124,1.0399220992530602,0.5125809405980364,0.0834794808839003,0.0383895094466544,0.2539509826679046
other vegetables,dessert,0.1934926283680732,0.0371123538383324,0.0115912557193695,0.0599054125065685,1.6141636493208271,1.0,0.0044102888302646,1.0242454950506723,0.4717677008962143,0.0529247910863509,0.0236715662093032,0.1861170898149281
dessert,other vegetables,0.0371123538383324,0.1934926283680732,0.0115912557193695,0.3123287671232876,1.6141636493208271,1.0,0.0044102888302646,1.1728095244846743,0.3951490394412641,0.0529247910863509,0.1473466243895025,0.1861170898149281
yogurt,other vegetables,0.1395017793594306,0.1934926283680732,0.0434163701067615,0.3112244897959184,1.6084565723294046,1.0,0.0164238041564823,1.1709292210359827,0.4396127405117357,0.1499297752808988,0.1459774151718176,0.2678035218291205
other vegetables,yogurt,0.1934926283680732,0.1395017793594306,0.0434163701067615,0.2243825538623226,1.6084565723294044,1.0,0.0164238041564823,1.10943639151694,0.469042186453709,0.1499297752808988,0.0986414294264378,0.2678035218291205
whole milk,hard cheese,0.2555160142348754,0.0245043213014743,0.0100660904931367,0.0393951452447274,1.607681549717403,1.0,0.0038048439826532,1.015501508106626,0.5077157811383433,0.0372881355932203,0.0152648794540227,0.225091763493733
hard cheese,whole milk,0.0245043213014743,0.2555160142348754,0.0100660904931367,0.4107883817427386,1.6076815497174028,1.0,0.0038048439826532,1.263525637812641,0.3874812330096882,0.0372881355932203,0.2085637441190704,0.225091763493733
brown bread,yogurt,0.0648703609557702,0.1395017793594306,0.0145399084900864,0.2241379310344827,1.606703026038001,1.0,0.0054903777090679,1.1090865954922895,0.4038022432063966,0.0765934654525977,0.0983571489689398,0.164182668141148
yogurt,brown bread,0.1395017793594306,0.0648703609557702,0.0145399084900864,0.1042274052478133,1.6067030260380009,1.0,0.0054903777090679,1.043936423733672,0.438824203092193,0.0765934654525977,0.0420872600426492,0.164182668141148
whole milk,chicken,0.2555160142348754,0.0429079816980172,0.0175902389425521,0.068842021488261,1.6044106192821028,1.0,0.0066265624802117,1.027851385467044,0.5060124448767117,0.0626357711803041,0.0270967046995694,0.2393973140616661
chicken,whole milk,0.0429079816980172,0.2555160142348754,0.0175902389425521,0.4099526066350711,1.6044106192821026,1.0,0.0066265624802117,1.2617359116180025,0.3936070457226477,0.0626357711803041,0.2074411207669932,0.2393973140616661
yogurt,beef,0.1395017793594306,0.0524656837824097,0.0116929334011184,0.0838192419825072,1.5976012498022465,1.0,0.004373877158163,1.0342220221563514,0.4347034919264934,0.0648618161308516,0.0330896281680394,0.1533437295183854
beef,yogurt,0.0524656837824097,0.1395017793594306,0.0116929334011184,0.2228682170542635,1.5976012498022465,1.0,0.004373877158163,1.1072745183305082,0.3947736508395658,0.0648618161308516,0.09688159219292,0.1533437295183854
berries,other vegetables,0.0332486019318759,0.1934926283680732,0.0102694458566344,0.308868501529052,1.5962804585066874,1.0,0.0038360864792719,1.166937657184248,0.3863906163439229,0.0474401127289807,0.1430561916967002,0.1809712975327866
other vegetables,berries,0.1934926283680732,0.0332486019318759,0.0102694458566344,0.0530740935365212,1.5962804585066874,1.0,0.0038360864792719,1.0209366873050167,0.4631621255922868,0.0474401127289807,0.0205073317134714,0.1809712975327866
bottled water,tropical fruit,0.1105236400610066,0.1049313675648195,0.0185053380782918,0.1674333026678932,1.595645864087917,1.0,0.0069079413784485,1.0750713850354046,0.4196789721481079,0.0939597315436241,0.0698292095579609,0.17189494590759
tropical fruit,bottled water,0.1049313675648195,0.1105236400610066,0.0185053380782918,0.1763565891472868,1.595645864087917,1.0,0.0069079413784485,1.079928945243578,0.4170568724697999,0.0939597315436241,0.0740131520648794,0.17189494590759
pastry,"whole milk, other vegetables",0.0889679715302491,0.0748347737671581,0.010574478901881,0.1188571428571428,1.5882608695652172,1.0,0.0039165808798918,1.049960535607959,0.4065504807692307,0.0690112806901128,0.047583250906693,0.1300807453416149
"whole milk, other vegetables",pastry,0.0748347737671581,0.0889679715302491,0.010574478901881,0.1413043478260869,1.5882608695652172,1.0,0.0039165808798918,1.0609486913824946,0.400339851378427,0.0690112806901128,0.0574473505434782,0.1300807453416149
whole milk,white bread,0.2555160142348754,0.0420945602440264,0.0170818505338078,0.0668523676880222,1.5881474304630416,1.0,0.0063260162792843,1.0265315011116254,0.4974392242556679,0.0608916274012323,0.0258457739318224,0.2363247345686488
white bread,whole milk,0.0420945602440264,0.2555160142348754,0.0170818505338078,0.4057971014492754,1.5881474304630414,1.0,0.0063260162792843,1.252912073604722,0.3866097017301773,0.0608916274012323,0.2018593953501261,0.2363247345686488
bottled water,margarine,0.1105236400610066,0.0585663446873411,0.0102694458566344,0.092916283348666,1.586513275580088,1.0,0.0037964802567219,1.0378685429258216,0.4156231466768075,0.0646606914212548,0.0364868394787915,0.1341317527854441
margarine,bottled water,0.0585663446873411,0.1105236400610066,0.0102694458566344,0.1753472222222222,1.5865132755800877,1.0,0.0037964802567219,1.0786071227891794,0.3926850941925383,0.0646606914212548,0.0728783642610374,0.1341317527854441
pastry,pip fruit,0.0889679715302491,0.0756481952211489,0.0106761565836298,0.12,1.586290322580645,1.0,0.0039458901048799,1.0503997781577852,0.4056919642857142,0.0693527080581241,0.0479815201847981,0.1305645161290322
pip fruit,pastry,0.0756481952211489,0.0889679715302491,0.0106761565836298,0.1411290322580645,1.5862903225806448,1.0,0.0039458901048799,1.0607321270445924,0.3998460015399845,0.0693527080581241,0.0572549143145161,0.1305645161290322
whole milk,beef,0.2555160142348754,0.0524656837824097,0.0212506354855109,0.08316752884998,1.5851795469758805,1.0,0.0078448130813222,1.0334868648675366,0.4958557091494597,0.0741134751773049,0.0324018291919255,0.2441031442699512
beef,whole milk,0.0524656837824097,0.2555160142348754,0.0212506354855109,0.4050387596899225,1.5851795469758805,1.0,0.0078448130813222,1.2513151031101115,0.389597113680904,0.0741134751773049,0.2008407814190641,0.2441031442699512
root vegetables,frankfurter,0.1089984748347737,0.0589730554143365,0.0101677681748856,0.0932835820895522,1.5818000514668038,1.0,0.0037397950783763,1.0378404162508552,0.4128038343033207,0.0644329896907216,0.0364607271583734,0.1328486875965002
frankfurter,root vegetables,0.0589730554143365,0.1089984748347737,0.0101677681748856,0.1724137931034482,1.5818000514668038,1.0,0.0037397950783763,1.0766268429079815,0.3908589951377633,0.0644329896907216,0.0711730748798828,0.1328486875965002
tropical fruit,whole milk,0.1049313675648195,0.2555160142348754,0.0422979156075241,0.4031007751937984,1.5775949558420244,1.0,0.0154862707991467,1.2472523917363776,0.4090454303165878,0.132949824224992,0.1982376569285724,0.2843199856868316
whole milk,tropical fruit,0.2555160142348754,0.1049313675648195,0.0422979156075241,0.1655391961798646,1.5775949558420244,1.0,0.0154862707991467,1.072631126995521,0.4917818796881893,0.132949824224992,0.0677130517356548,0.2843199856868316
oil,whole milk,0.0280630401626842,0.2555160142348754,0.011286222674123,0.4021739130434782,1.57396754269105,1.0,0.0041156665044407,1.2453186670980263,0.3751919091389747,0.0414488424197162,0.1969926843461634,0.2231721137043893
whole milk,oil,0.2555160142348754,0.0280630401626842,0.011286222674123,0.0441703143653004,1.57396754269105,1.0,0.0041156665044407,1.0168516153501974,0.4898196475634334,0.0414488424197162,0.0165723445739857,0.2231721137043893
